r_profile_id,r_profile_name,bought_date,year_built,gfa_sqft,gla_sqft,profile_active,wbtc,lifecycle_stage_id,management_co_id,r_primary_property_type_id,profile_source_id,region_country_id,city_state_province_id
20251197,1908,2021-05-03,1900,202001,159561,1,1,1,35,30,1,16,731
20476492,939,2021-04-29,2022,92220,92220,1,0,1,32,29,1,16,470
3663387,64,2005-07-14,2009,26990,23751,1,0,1,108,29,1,16,471
2967486,1003,2010-10-31,2009,43234,43234,1,1,1,121,3,1,16,142
3663465,92,2005-07-14,2009,84695,70297,1,0,1,108,29,1,16,404
12444827,1776,2018-10-09,2019,116880,116880,1,1,1,58,3,1,16,435
3663369,55,2005-07-14,2009,71184,60506,1,0,1,108,29,1,16,104
3663575,128,2005-07-14,2009,63750,56738,1,0,1,108,29,1,16,345
3663300,20,2005-07-14,2009,99030,99030,1,0,1,108,29,1,16,425
3663580,132,2005-07-14,2009,73150,65835,1,0,1,108,29,1,16,480
3663410,71,2005-07-14,2009,78474,72196,1,0,1,108,29,1,16,109
28470168,1285,2015-08-11,2015,83417,83450,1,1,1,162,33,1,16,451
3663347,44,2005-07-14,2009,72335,64378,1,0,1,108,29,1,16,385
15706201,1462,2013-10-04,2015,264619,251388,1,0,1,87,2,1,16,199
15707023,1463,2018-03-13,2020,313574,313574,1,1,1,87,2,1,16,199
2967362,1520,2010-12-20,2006,43172,43172,1,1,1,121,3,1,16,142
3663330,34,2005-07-14,2009,81845,61384,1,0,1,108,29,1,16,310
4104314,1815,1993-03-19,1992,227435,227435,1,1,1,190,1,1,16,254
15288837,1796,2020-03-02,2022,355295,300104,1,0,1,125,1,1,16,593
14465653,1842,2014-05-30,2014,67800,54240,1,0,1,162,32,1,16,260
4427265,1909,2012-10-29,2014,250996,200797,1,0,1,86,1,1,16,390
24492424,1900,2018-01-24,2019,144760,144760,1,1,1,161,32,1,16,497
76982,330,2022-03-03,2021,94980,null,1,1,1,66,23,2,13,615
16073,1407,2016-08-03,2014,1564172,1329942,1,0,1,66,28,2,15,541
30622,1869,2018-07-23,2019,592015,592015,1,0,1,135,8,2,15,583
25218,1870,2018-07-23,2016,394713,394713,1,0,1,135,28,2,15,737
30514,382,2018-08-02,2018,216707,216707,1,1,1,28,14,2,15,325
70210,621,2019-10-16,1973,51974,51974,1,1,1,118,17,2,15,198
64077,473,2020-11-04,2020,302600,120072,1,0,1,111,14,2,15,180
70207,686,2019-07-19,2021,105230,105230,1,1,1,118,14,2,15,180
70211,687,2019-07-19,2021,140072,140072,1,1,1,118,14,2,15,179
64073,479,2020-11-04,2020,156128,53772,1,0,1,111,14,2,15,178
64071,475,2020-11-26,2019,446038,160637,1,0,1,111,14,2,15,539
73060,877,2020-11-26,2021,253238,118477,1,1,1,46,14,2,15,539
64075,477,2020-11-26,2019,309919,81290,1,0,1,111,14,2,15,181
64072,478,2020-11-04,2020,462387,182169,1,0,1,111,16,2,15,539
64074,476,2020-11-04,2020,119425,51544,1,0,1,111,14,2,15,178
77348,375,2022-12-22,2022,148328,148328,1,1,1,37,14,2,15,321
77345,680,2022-12-22,2022,250279,250279,1,1,1,37,14,2,15,538
77308,881,2022-10-24,2022,64531,64531,1,1,1,46,14,2,15,178
75863,1133,2022-08-29,2022,120089,120089,1,1,1,46,16,2,15,179
75864,1134,2022-08-29,1900,120321,120321,1,1,1,46,14,2,15,179
77309,1135,2022-10-24,2022,129748,129748,1,1,1,46,14,2,15,361
77341,1170,2022-12-22,2022,108500,108500,1,1,1,37,14,2,15,15
77346,1171,2022-12-22,2022,108500,108500,1,1,1,37,14,2,15,16
77349,1172,2022-12-22,2022,104895,104895,1,1,1,37,14,2,15,16
77351,1173,2022-12-22,2022,103671,103671,1,1,1,37,14,2,15,16
77310,1515,2022-10-24,2022,156934,156934,1,1,1,46,14,2,15,539
77311,1516,2022-10-24,2022,61323,61323,1,1,1,46,14,2,15,539
77343,1589,2022-12-22,2022,109706,109706,1,1,1,37,14,2,15,16
77352,1602,2022-12-22,2022,118295,118295,1,1,1,37,14,2,15,31
77350,1657,2022-12-22,2022,97000,97000,1,1,1,37,16,2,15,32
77344,1658,2022-12-22,2022,96852,96852,1,1,1,37,14,2,15,34
77347,1832,2022-12-22,2022,175405,175405,1,1,1,37,16,2,15,34
77342,1833,2022-12-22,2022,135822,135822,1,1,1,37,16,2,15,38
11488600,318,2013-03-19,1998,73703,73703,1,1,1,129,14,1,15,180
23467,321,2017-01-12,1998,117698,117698,1,1,1,129,14,2,15,180
11514681,322,2017-01-12,2003,381081,381082,1,1,1,129,14,2,15,180
11488667,323,2017-01-12,2005,79078,79078,1,1,1,129,14,1,15,180
23295,324,2017-01-12,2012,203489,203489,1,1,1,129,14,2,15,180
23474,325,2017-01-12,2008,44393,44393,1,1,1,129,14,2,15,180
23373,326,2017-01-12,2013,151096,151096,1,1,1,129,14,2,15,178
23327,350,2013-09-30,2003,117763,117763,1,1,1,111,14,2,15,189
21112,1720,2013-09-30,1998,49804,49804,1,1,1,111,14,2,15,178
11488669,374,2013-09-30,2001,159311,159311,1,0,1,111,14,1,15,180
23332,385,2013-03-19,2015,275168,133904,1,1,1,28,16,2,15,539
21105,422,2017-09-19,2010,79245,79245,1,1,1,111,14,2,15,178
23483,429,2013-03-19,2006,85519,85519,1,1,1,36,14,2,15,191
21107,432,2013-09-30,1990,38786,38786,1,1,1,111,14,2,15,178
23449,442,2013-03-19,1999,114491,114491,1,1,1,118,14,2,15,582
23352,443,2013-03-19,2002,142718,142718,1,1,1,118,14,2,15,582
21117,444,2013-09-30,1998,65952,65952,1,1,1,111,14,2,15,180
23541,489,2013-09-30,2013,94729,94729,1,1,1,111,14,2,15,178
23489,553,2013-03-19,1997,108716,108716,1,1,1,118,14,2,15,582
23475,600,2013-09-30,1998,57809,57809,1,1,1,111,14,2,15,178
23469,601,2013-09-30,1998,34810,34811,1,1,1,111,14,2,15,178
23320,604,2013-09-30,2001,62044,62044,1,1,1,111,14,2,15,539
21103,620,2013-09-30,2000,23748,23947,1,1,1,111,14,2,15,177
11488678,629,2017-01-12,2009,122283,122283,1,1,1,129,14,1,15,178
23338,634,2013-03-19,1996,86436,86436,1,1,1,28,14,2,15,184
23548,641,2013-03-19,2002,599783,300000,1,1,1,28,16,2,15,211
23547,644,2017-08-15,2015,258837,258837,1,1,1,111,16,2,15,193
21123,660,2013-09-30,2007,117727,117727,1,1,1,111,14,2,15,178
21120,661,2013-09-30,1985,89654,89654,1,1,1,111,14,2,15,178
23360,662,2017-12-07,2009,317914,317915,1,1,1,111,16,2,15,190
23473,666,2013-03-19,2009,1522609,648160,1,1,1,28,25,2,15,657
23450,669,2013-03-19,2005,39246,39246,1,1,1,118,14,2,15,582
23484,671,2017-01-12,1999,42000,42000,1,1,1,129,14,2,15,178
11488679,672,2017-01-12,2000,44513,44513,1,1,1,129,14,1,15,178
23459,673,2017-01-12,2007,97058,97058,1,1,1,129,14,2,15,178
23472,674,2017-01-12,2002,104386,104386,1,1,1,129,14,2,15,178
11488707,675,2017-01-12,2011,26582,26582,1,1,1,129,14,1,15,178
11488708,676,2017-01-12,2008,1403919,515811,1,1,1,129,14,1,15,178
23442,677,2017-01-12,2015,143773,143773,1,1,1,129,14,2,15,178
23444,682,2017-08-15,1982,59121,59121,1,1,1,111,14,2,15,178
23315,699,2013-03-19,2007,181475,181475,1,1,1,28,14,2,15,213
23495,700,2013-03-19,2008,232180,232180,1,1,1,28,14,2,15,213
23406,716,2013-09-30,2000,231645,231645,1,1,1,111,14,2,15,180
21124,719,2013-09-30,2008,207720,207720,1,1,1,111,14,2,15,178
30623,721,2015-12-01,2019,277542,277542,1,1,1,28,16,2,15,180
23466,722,2013-03-19,2005,223543,223543,1,1,1,28,14,2,15,180
11488710,723,2013-03-19,1995,81137,81137,1,1,1,129,14,1,15,180
23490,726,2013-03-19,2008,109911,109911,1,1,1,28,14,2,15,603
23464,727,2013-03-19,2008,219043,219043,1,1,1,28,14,2,15,603
21102,729,2013-09-30,1984,42185,42185,1,1,1,111,14,2,15,180
21091,824,2013-09-30,1996,224209,224209,1,1,1,111,14,2,15,658
23520,826,2013-09-30,2008,127565,127565,1,1,1,111,14,2,15,180
23550,831,2013-09-30,1995,134394,134394,1,1,1,111,14,2,15,180
23404,852,2013-09-30,2007,472239,472239,1,1,1,111,14,2,15,603
23470,853,2013-03-19,2012,221189,224672,1,1,1,28,14,2,15,603
23328,871,2013-03-19,1998,35112,35112,1,1,1,28,16,2,15,325
23349,874,2013-03-19,2003,59644,59644,1,1,1,118,14,2,15,582
21111,882,2013-09-30,2005,186560,186560,1,1,1,111,14,2,15,178
23416,885,2017-01-12,2003,54417,54417,1,1,1,129,14,2,15,204
23405,886,2017-01-12,2016,256794,256794,1,1,1,129,14,2,15,204
73310,371,2021-04-13,2021,344751,344751,1,1,1,131,16,2,15,62
73311,1694,2021-04-13,2021,210745,210745,1,1,1,131,14,2,15,62
23492,902,2013-03-19,1999,603335,544904,1,1,1,28,14,2,15,360
23356,910,2013-03-19,2008,185678,183623,1,1,1,129,16,2,15,360
11488713,911,2013-03-19,2008,167701,166885,1,1,1,129,14,1,15,360
23413,916,2013-03-19,2001,80000,80000,1,1,1,28,14,2,15,178
23414,917,2013-03-19,2002,70000,70000,1,1,1,28,14,2,15,178
23436,918,2013-09-30,2008,55309,55309,1,1,1,111,14,2,15,180
23306,925,2013-09-27,2001,222359,222359,1,1,1,111,14,2,15,180
23298,929,2013-09-30,2007,171491,171491,1,1,1,111,14,2,15,539
23525,933,2013-09-30,1982,161390,161390,1,1,1,111,14,2,15,178
23463,944,2017-12-07,2014,25253,25253,1,1,1,111,16,2,15,190
23517,945,2017-12-07,2014,61983,61983,1,1,1,111,16,2,15,190
23437,946,2017-12-07,2014,122776,123692,1,1,1,111,14,2,15,188
23477,947,2013-09-30,2004,182282,182282,1,1,1,111,14,2,15,180
21087,948,2013-09-30,1996,99056,99056,1,1,1,111,14,2,15,180
23518,949,2013-09-30,2008,207777,207777,1,1,1,111,14,2,15,180
23321,972,2013-03-19,2005,40300,40300,1,1,1,28,16,2,15,62
23339,973,2013-03-19,2006,30000,30000,1,1,1,28,16,2,15,62
21100,976,2013-09-30,2011,82110,82110,1,1,1,111,14,2,15,178
11488714,986,2013-03-19,2004,146780,149780,1,1,1,36,14,1,15,191
23409,990,2013-03-19,1997,152630,152630,1,1,1,28,14,2,15,180
23530,999,2013-03-19,1983,60870,68082,1,1,1,28,14,2,15,62
11488715,1000,2017-01-12,2014,50667,50667,1,1,1,129,14,1,15,180
11488716,1001,2017-01-12,2005,41100,41100,1,1,1,129,14,1,15,180
23512,1002,2017-12-07,2001,336873,336873,1,1,1,111,14,2,15,188
23297,1017,2013-09-30,1999,68662,68662,1,1,1,111,14,2,15,205
25768,1018,2013-09-30,2007,86790,86790,1,1,1,111,14,2,15,182
23457,1020,2017-12-07,2004,105815,105815,1,1,1,111,14,2,15,188
23485,1036,2017-12-07,2013,189102,189102,1,1,1,111,14,2,15,190
23368,1037,2016-11-17,2007,196223,115944,1,1,1,28,14,2,15,324
23366,1038,2015-12-11,2012,106106,106062,1,1,1,28,14,2,15,324
23365,1039,2015-11-12,2008,131653,131653,1,1,1,28,14,2,15,324
23364,1040,2016-11-17,2011,45178,45178,1,1,1,28,14,2,15,324
23387,1041,2017-01-17,2012,41216,41216,1,1,1,28,16,2,15,324
11488717,1042,2017-01-12,2004,398909,398909,1,1,1,129,14,1,15,320
23399,1043,2017-01-12,1998,57200,57200,1,1,1,129,14,2,15,360
11488680,1044,2017-01-12,2009,65036,65036,1,1,1,129,14,1,15,360
23381,1055,2013-03-19,1997,109470,109470,1,1,1,129,14,2,15,180
21090,1751,2013-09-30,1985,336661,348109,1,1,1,111,14,2,15,178
25770,1062,2018-04-25,2017,62588,62588,1,1,1,111,14,2,15,207
23393,1066,2017-01-12,2008,52593,52593,1,1,1,129,14,2,15,614
23501,1067,2013-03-19,1985,56972,56972,1,1,1,36,14,2,15,614
23308,1080,2013-09-30,1998,124364,124364,1,1,1,111,14,2,15,178
23351,1081,2013-03-19,2000,181201,173166,1,1,1,129,14,2,15,360
23535,1087,2013-03-19,2013,158805,158805,1,1,1,28,14,2,15,180
11488671,1094,2013-09-30,2003,151247,151247,1,1,1,111,14,1,15,539
23386,1095,2013-09-30,2006,107782,109598,1,1,1,111,14,2,15,539
23524,1096,2013-03-19,2007,93161,93161,1,1,1,36,14,2,15,190
23500,1120,2013-09-30,2005,83809,83809,1,1,1,111,14,2,15,180
11488722,1122,2013-03-19,2005,85824,85824,1,1,1,36,16,1,15,190
23355,1124,2013-09-30,2015,150831,150831,1,1,1,111,14,2,15,539
23398,1127,2017-01-12,1998,184413,184413,1,1,1,129,14,2,15,180
23417,1128,2017-01-12,1999,70531,70531,1,1,1,129,14,2,15,180
21092,1138,2013-09-30,1983,65568,65568,1,1,1,111,14,2,15,178
23504,1139,2016-08-30,2016,120373,120373,1,1,1,111,14,2,15,180
11488673,1140,2013-09-30,2007,126431,126431,1,0,1,111,14,1,15,178
11582475,1141,2013-09-30,2008,124148,124148,1,0,1,111,14,1,15,178
23430,1142,2013-03-19,2008,146735,146735,1,1,1,36,14,2,15,190
23346,1143,2017-12-07,2014,81845,81845,1,1,1,111,14,2,15,190
23482,1148,2013-09-30,1982,44211,44211,1,1,1,111,14,2,15,178
23314,1159,2013-09-30,2001,22905,22905,1,1,1,111,14,2,15,186
23456,1161,2013-09-30,2005,185093,185093,1,1,1,111,14,2,15,191
23494,1162,2017-01-12,2008,211788,211788,1,1,1,129,14,2,15,180
11488681,1164,2017-01-12,2006,62883,62883,1,1,1,129,16,2,15,180
11488683,1166,2017-01-11,2008,53012,53012,1,1,1,129,16,1,15,180
23508,1167,2017-01-12,2009,190446,190446,1,1,1,129,14,2,15,180
11488724,1168,2017-01-12,2006,161114,161114,1,1,1,129,14,1,15,180
23419,1174,2013-03-19,1977,174802,174802,1,1,1,129,14,2,15,180
23324,1178,2013-03-19,2009,599841,370141,1,1,1,118,16,2,15,211
23536,1179,2013-03-19,2009,522971,522971,1,1,1,118,16,2,15,211
21126,1181,2013-09-30,1994,60095,60095,1,1,1,111,14,2,15,178
23363,1182,2013-03-19,1995,64713,64713,1,1,1,28,16,2,15,58
21113,1183,2013-09-30,2007,120111,120111,1,1,1,111,14,2,15,658
23552,1187,2013-09-30,2002,71900,71900,1,1,1,111,14,2,15,180
23549,1197,2017-12-07,2011,104258,107318,1,1,1,111,14,2,15,190
23322,1201,2013-09-30,1985,139056,139056,1,1,1,111,14,2,15,178
23305,1202,2013-09-30,2000,303427,303427,1,1,1,111,14,2,15,178
23465,1203,2013-09-30,2012,126762,126762,1,1,1,111,16,2,15,178
23528,1227,2013-09-30,2007,229769,229769,1,1,1,111,14,2,15,189
23438,1228,2013-09-30,2004,157016,157016,1,1,1,111,14,2,15,325
23369,1229,2013-09-30,2001,74357,74357,1,1,1,111,14,2,15,603
25771,1137,2018-12-05,2017,121605,122038,1,1,1,111,14,2,15,444
23486,1272,2017-12-07,2016,112603,112603,1,1,1,111,14,2,15,190
23388,1274,2017-12-07,2013,160464,160540,1,1,1,111,14,2,15,190
23389,1275,2017-12-07,2015,123437,123437,1,1,1,111,14,2,15,190
23448,1280,2013-09-27,2004,82154,82154,1,1,1,111,14,2,15,180
23401,1282,2017-12-07,2015,171327,171327,1,1,1,111,14,2,15,190
23440,1283,2017-12-07,2007,178321,178321,1,1,1,111,16,2,15,190
23402,1290,2017-12-07,2007,315626,321877,1,1,1,111,14,2,15,190
23461,1303,2013-03-19,2006,312093,261082,1,1,1,36,14,2,15,740
23311,1304,2013-03-19,2003,344206,344206,1,1,1,28,16,2,15,211
23487,1310,2013-03-19,2008,139767,139767,1,1,1,36,14,2,15,191
23522,1311,2013-03-19,2014,131458,131458,1,1,1,28,14,2,15,603
23302,1313,2013-03-19,2007,118471,116471,1,1,1,36,14,2,15,190
23361,1315,2013-03-19,2015,85035,104540,1,1,1,36,14,2,15,539
23509,1325,2013-03-19,2004,46923,46923,1,1,1,28,14,2,15,603
23344,1326,2013-03-19,2005,70504,70504,1,1,1,28,14,2,15,603
23310,1327,2013-03-19,2004,35295,35295,1,1,1,28,14,2,15,603
11488725,1354,2017-01-12,2008,317955,75746,1,1,1,129,16,1,15,539
23362,1355,2017-01-12,2010,100961,100960,1,1,1,129,14,2,15,539
11592767,1356,2013-03-19,2017,90056,90056,1,1,1,81,14,1,15,446
23451,1367,2015-11-12,2006,142560,142560,1,1,1,28,14,2,15,539
23455,1368,2015-11-12,2006,51738,51738,1,1,1,28,14,2,15,539
23462,1369,2015-11-12,2007,42404,42404,1,1,1,28,25,2,15,539
23544,1372,2013-03-19,2005,125982,125982,1,1,1,118,16,2,15,582
23350,1373,2013-03-19,2007,135627,135627,1,1,1,118,14,2,15,582
23531,1374,2013-03-19,2009,264014,264015,1,1,1,118,14,2,15,582
23532,1387,2013-09-30,2003,160843,160843,1,1,1,111,14,2,15,603
21095,1388,2013-09-30,2008,93793,93793,1,1,1,111,14,2,15,178
23294,1390,2013-03-19,2006,325091,140258,1,1,1,28,14,2,15,62
23316,1391,2013-03-19,2007,503210,122370,1,1,1,28,16,2,15,62
23488,1392,2013-03-19,2008,83774,83774,1,1,1,28,14,2,15,62
11488684,1393,2017-01-12,2008,68872,68872,1,1,1,129,14,1,15,178
25766,1394,2017-01-12,2008,46605,46605,1,1,1,129,16,2,15,178
23307,1412,2013-03-19,2004,319153,319153,1,1,1,118,16,2,15,211
23317,1413,2013-03-19,2006,171411,171411,1,1,1,118,16,2,15,211
23336,1414,2013-03-19,2007,379185,379185,1,1,1,118,16,2,15,211
23499,1415,2013-03-19,2006,229898,229898,1,1,1,118,16,2,15,211
23334,1416,2013-03-19,2008,256177,256177,1,1,1,118,16,2,15,211
23496,1417,2013-03-19,2007,237759,237759,1,1,1,118,16,2,15,211
23502,1418,2013-03-19,2008,226087,226087,1,1,1,118,16,2,15,211
23545,1419,2013-03-19,2015,135104,135104,1,1,1,118,16,2,15,211
23418,1420,2013-03-19,2015,122545,122545,1,1,1,118,16,2,15,211
23506,1421,2013-03-19,2009,345820,345820,1,1,1,118,16,2,15,211
61628,1422,2013-03-19,2008,224722,224722,1,1,1,118,16,2,15,212
23385,1423,2013-03-19,1991,16988,16988,1,1,1,118,14,2,15,213
23380,1424,2013-03-19,1991,16988,16988,1,1,1,118,16,2,15,213
23379,1425,2013-03-19,2001,17510,17510,1,1,1,118,16,2,15,213
23384,1426,2013-03-19,2008,17510,17510,1,1,1,118,16,2,15,213
23383,1427,2013-03-19,2008,186435,186435,1,1,1,118,16,2,15,213
23378,1428,2013-03-19,2008,23918,23918,1,1,1,118,16,2,15,213
23377,1429,2013-03-19,2009,154290,154290,1,1,1,118,14,2,15,213
61627,1430,2013-03-19,2009,56996,56996,1,1,1,118,16,2,15,213
23318,1453,2017-01-12,2014,190617,190617,1,1,1,129,14,2,15,180
23433,1493,2013-03-19,2000,107435,107435,1,1,1,118,14,2,15,582
23345,1495,2017-12-07,2014,135431,130769,1,1,1,111,14,2,15,190
23480,1496,2017-01-12,2011,55536,55536,1,1,1,129,14,2,15,180
11488729,1497,2017-01-12,2009,20332,20332,1,1,1,129,14,2,15,180
21093,1165,2017-01-12,2007,76829,76829,1,1,1,129,14,2,15,180
11488723,1498,2017-01-12,2008,81608,114427,1,1,1,129,14,1,15,180
23427,1499,2017-01-12,2008,33249,33249,1,1,1,129,14,2,15,180
23309,1513,2017-08-15,2008,181974,181974,1,1,1,111,16,2,15,539
23423,1514,2017-08-15,2008,240980,240980,1,1,1,111,16,2,15,539
23439,1558,2013-03-19,1999,50489,50489,1,1,1,28,16,2,15,62
23358,1569,2013-03-19,2000,116000,116000,1,1,1,28,14,2,15,322
11488731,1581,2013-03-19,2006,185155,185155,1,1,1,36,14,1,15,190
11594305,1582,2013-03-19,2007,152444,152444,1,1,1,36,14,1,15,190
11594344,1583,2013-03-19,2007,122231,122138,1,1,1,36,14,1,15,190
11488733,1584,2013-03-19,2009,93423,93423,1,1,1,36,14,1,15,190
23391,1590,2013-03-19,1998,128000,128000,1,1,1,28,14,2,15,180
23392,1591,2013-03-19,2000,60000,60000,1,1,1,28,14,2,15,180
23394,1592,2013-03-19,2002,116000,116000,1,1,1,28,14,2,15,180
11488685,1601,2017-01-12,2006,285000,122307,1,1,1,129,16,1,15,658
23330,1604,2013-03-19,2001,220877,220877,1,1,1,118,14,2,15,582
23422,1627,2013-03-19,2000,80000,80000,1,1,1,28,14,2,15,180
23421,1628,2013-03-19,1997,60000,60000,1,1,1,28,14,2,15,180
23313,1629,2013-03-19,1986,32453,32453,1,1,1,28,14,2,15,62
23454,1630,2013-09-30,2006,129067,129067,1,1,1,111,14,2,15,180
23521,1636,2013-03-19,2008,130270,134970,1,1,1,28,14,2,15,325
23447,1641,2013-03-19,2006,51667,51667,1,1,1,28,14,2,15,582
23301,1656,2013-09-30,2008,101850,101850,1,1,1,111,16,2,15,325
23523,1659,2017-01-12,2014,437161,437161,1,1,1,129,14,2,15,325
23539,1666,2015-11-12,2006,120905,120905,1,1,1,28,16,2,15,604
23323,1667,2015-11-12,2012,220671,220671,1,1,1,28,16,2,15,604
23540,1668,2015-11-12,2007,40279,40279,1,1,1,28,14,2,15,604
23534,1669,2015-11-12,2008,337027,275155,1,1,1,28,14,2,15,604
23537,1670,2016-12-01,2008,227495,227495,1,1,1,28,16,2,15,604
23435,1671,2013-03-19,2006,64584,64584,1,1,1,28,14,2,15,603
23431,1672,2013-03-19,2007,64853,64853,1,1,1,28,14,2,15,603
23515,1673,2013-03-19,2008,227894,229240,1,1,1,28,14,2,15,603
23425,1674,2013-03-19,2008,107910,107910,1,1,1,28,14,2,15,603
23533,1675,2017-01-17,2008,104570,104570,1,1,1,28,14,2,15,604
23538,1676,2017-01-17,2012,190352,190352,1,1,1,28,14,2,15,604
11488677,1692,2013-09-30,2016,121525,121525,1,0,1,111,16,1,15,178
11488676,1693,2016-11-23,2017,143475,144112,1,1,1,111,16,1,15,323
23403,1695,2013-09-30,1998,51609,51609,1,1,1,111,14,2,15,180
23481,1696,2013-09-27,2003,154000,157901,1,1,1,111,14,2,15,62
11488690,1697,2013-03-19,2017,51645,46645,1,0,1,81,14,1,15,446
23424,1706,2013-09-30,1986,63306,63306,1,1,1,111,14,2,15,191
11488703,1632,2013-09-30,2002,16362,16362,1,1,1,111,1,1,15,192
23367,1726,2013-09-30,2000,131492,131492,1,1,1,111,14,2,15,193
23337,1727,2013-09-30,2002,136452,136452,1,1,1,111,14,2,15,192
23514,1737,2017-01-12,2006,107155,107155,1,1,1,129,14,2,15,180
11488734,1175,2017-01-12,2006,81201,81201,1,1,1,129,14,1,15,180
11488689,1176,2017-01-12,2008,58877,58877,1,1,1,129,14,1,15,180
23376,1746,2013-09-30,2001,72888,72888,1,1,1,111,14,2,15,603
23543,1749,2013-09-30,1986,156933,156933,1,1,1,111,14,2,15,178
64078,1752,2019-11-29,2020,348109,359169,1,1,1,111,14,2,15,178
23546,1830,2013-03-19,1997,166582,222555,1,1,1,129,14,2,15,614
23491,1835,2013-03-19,2006,68552,68552,1,1,1,118,16,2,15,211
23434,1837,2013-09-30,2001,188364,188364,1,1,1,111,14,2,15,180
23516,1838,2013-09-30,2002,251074,251074,1,1,1,111,14,2,15,180
21088,1855,2017-09-19,2016,221360,221360,1,1,1,111,14,2,15,182
21098,1883,2013-09-30,2001,126442,126442,1,1,1,111,14,2,15,178
23343,1884,2013-09-30,2005,207703,207703,1,1,1,111,14,2,15,182
23441,1892,2013-03-19,1983,63551,63551,1,1,1,28,14,2,15,582
21109,1915,2013-09-30,2004,308528,308528,1,1,1,111,14,2,15,180
21114,1916,2013-09-30,2005,110470,110470,1,1,1,111,14,2,15,180
21096,1917,2017-08-15,2015,46108,46108,1,1,1,111,16,2,15,178
11488668,1926,2013-09-27,2002,78435,69762,1,1,1,111,16,1,15,178
11488672,1927,2013-09-30,2007,286898,286898,1,1,1,111,16,1,15,180
21097,1937,2013-09-30,1986,109606,110157,1,1,1,111,14,2,15,178
23335,1938,2018-04-25,2017,268030,268030,1,1,1,111,14,2,15,190
64079,1156,2017-12-07,2015,668271,335614,1,0,1,111,14,2,15,190
23312,1939,2013-09-30,2013,52167,52167,1,1,1,111,14,2,15,178
21106,1946,2013-09-30,2009,199555,199555,1,1,1,111,14,2,15,178
21122,1947,2013-09-30,2011,187097,187097,1,1,1,111,14,2,15,178
21127,1948,2013-09-30,2013,135637,135637,1,1,1,111,14,2,15,178
21121,1949,2013-09-30,2013,92369,92369,1,1,1,111,14,2,15,178
21101,1950,2017-08-15,2014,76486,76486,1,1,1,111,14,2,15,178
23542,1951,2013-03-19,1999,44000,90000,1,1,1,28,14,2,15,180
51616,368,2020-08-10,1892,103807,94324,1,0,1,115,17,2,10,605
71596,372,2020-09-25,2019,74938,74938,1,1,1,123,16,2,11,588
71597,378,2020-09-25,2007,530079,530079,1,1,1,123,16,2,11,287
74831,541,2022-06-30,2021,750578,116605,1,1,1,123,16,2,11,60
71598,643,2020-09-25,2012,141814,141814,1,1,1,123,16,2,11,445
74245,872,2021-12-20,2021,678804,678804,1,1,1,66,16,2,12,370
24822,873,2020-08-10,2012,289054,262528,1,0,1,66,17,2,12,537
74409,975,2021-12-22,2021,380041,380041,1,1,1,173,16,2,10,332
74832,1318,2022-06-30,1969,289528,289528,1,1,1,123,16,2,11,423
74833,1319,2022-06-30,2007,99716,99716,1,1,1,123,16,2,11,423
71966,1322,2019-10-15,1968,22107,20125,1,0,1,79,17,2,11,426
71970,1323,2019-12-30,1967,93816,78866,1,0,1,79,17,2,11,426
71971,1324,2019-03-22,2004,351667,249061,1,0,1,79,17,2,11,427
9574,260,2019-07-16,1971,56676,56676,1,0,1,157,17,2,9,745
63297,346,2020-03-24,2017,182341,182341,1,1,1,173,16,2,10,69
63298,347,2020-06-29,2018,202997,166496,1,1,1,173,16,2,10,69
63295,348,2020-03-24,2017,367491,364778,1,1,1,173,16,2,10,68
63296,349,2020-03-24,2014,370677,366435,1,1,1,173,16,2,10,70
64118,550,2020-12-29,2020,215278,215278,1,1,1,123,16,2,11,371
76885,551,2021-05-07,2020,215278,215278,1,1,1,123,16,2,11,371
63367,628,2020-04-30,2010,138704,84378,1,0,1,122,7,2,10,333
75919,645,2022-02-01,2015,39665,39665,1,1,1,77,30,2,14,23
72006,847,2021-12-10,1965,83582,61973,1,0,1,77,17,2,14,318
20387,1559,2019-07-16,2000,194870,180963,1,1,1,49,17,2,10,534
75921,860,2022-02-01,2015,32722,32722,1,1,1,77,30,2,14,11
72157,875,2021-12-23,2021,494483,494483,1,1,1,66,16,2,12,738
63434,906,2020-11-12,2013,229723,225848,1,1,1,66,16,2,12,214
71556,931,2021-07-29,2021,664198,656179,1,0,1,66,16,2,12,739
69945,938,2021-04-28,2007,486216,486216,1,1,1,123,16,2,11,584
75922,1013,2022-02-01,2016,40967,40967,1,1,1,77,30,2,14,11
71430,220,2021-05-31,1990,40125,40125,1,0,1,103,1,2,10,533
71466,221,2021-05-31,1992,48941,48941,1,0,1,103,1,2,10,533
71434,222,2021-05-31,1998,111376,111376,1,0,1,103,1,2,10,533
66587,1047,2020-12-18,2020,454695,454695,1,1,1,49,16,2,10,335
75923,1059,2022-02-01,2015,32722,32722,1,1,1,77,30,2,14,11
16835198,1092,2020-09-30,2021,82821,78369,1,0,1,160,3,1,14,71
72005,1221,2021-09-17,2021,220692,155797,1,0,1,137,3,2,14,319
25359,1560,2019-09-04,1995,1075668,1075668,1,1,1,27,16,2,9,578
75926,1442,2021-03-31,1879,75164,75164,1,1,1,66,17,2,12,1
75924,1556,2022-02-01,2015,40967,40967,1,1,1,77,30,2,14,23
